cord_id,utility_id_ferc1,report_year,plant_name_ferc1,fuel_type_code_pudl,fuel_unit,fuel_qty_burned,fuel_mmbtu_per_unit,fuel_cost_per_unit_burned,fuel_cost_per_unit_delivered,fuel_cost_per_mmbtu,
f1_fuel_1995_12_182_0_7,182.00,1995.00,jeffrey energy cnt,coal,ton,703314.00,16.48,17.44,17.44,1.06,
f1_fuel_1995_12_182_1_13,182.00,1995.00,w.n. clark,coal,ton,143459.00,21.60,28.89,25.85,1.34,
f1_fuel_1995_12_182_2_8,182.00,1995.00,pueblo,gas,mcf,952382.00,0.85,1.26,1.26,1.48,
f1_fuel_1995_12_182_3_11,182.00,1995.00,judson large,gas,mcf,4063232.00,0.9909999999999999,1.53,1.53,1.55,
f1_fuel_1995_12_182_3_14,182.00,1995.00,a. mullergren,gas,mcf,2352402.00,1.01,1.60,1.60,1.58,
f1_fuel_1995_12_182_4_8,182.00,1995.00,cimarron river,gas,mcf,978011.00,0.9970000000000001,2.09,2.09,2.08,
f1_fuel_1995_12_182_4_10,182.00,1995.00,jeffrey energy cntr,coal,ton,714026.00,16.37,18.29,17.87,1.12,
f1_fuel_1995_12_182_4_14,182.00,1995.00,cimarron river,gas,mcf,14269.00,1.00,2.38,2.38,2.38,
f1_fuel_1995_12_182_5_8,182.00,1995.00,clifton,gas,mcf,357208.00,1.0070000000000001,1.29,1.29,1.28,
f1_fuel_1995_12_185_0_1,185.00,1995.00,vermont yankee,nuclear,gramsU,650326.00,0.00,21.87,0.00,0.35,
f1_fuel_1995_12_189_0_1,189.00,1995.00,lake pauline,gas,mcf,15221.00,1.04,4.48,4.48,4.32,
f1_fuel_1995_12_189_0_4,189.00,1995.00,fort phantom,gas,mcf,17137828.0,1.02,2.14,2.14,2.11,
f1_fuel_1995_12_189_0_7,189.00,1995.00,rio pecos,gas,mcf,8882807.00,0.95,1.44,1.44,1.47,
f1_fuel_1995_12_189_0_10,189.00,1995.00,oklaunion,coal,ton,1396884.00,16.70,26.55,28.43,1.59,
f1_fuel_1995_12_189_0_13,189.00,1995.00,san angelo,gas,mcf,8335878.00,1.0070000000000001,1.80,1.80,1.79,
f1_fuel_1995_12_189_1_1,189.00,1995.00,paint creek,gas,mcf,5762680.00,0.9909999999999999,2.11,2.11,2.13,
f1_fuel_1995_12_189_1_4,189.00,1995.00,oak creek,gas,mcf,4021415.00,1.00,1.81,1.81,1.79,
f1_fuel_1995_12_7_3_1,7.00,1995.00,"palo verde 1,2,3",nuclear,kgU,1233.00,0.07,33198.00,1390.68,0.50,
f1_fuel_1995_12_7_3_7,7.00,1995.00,west phoenix,oil,bbl,260.00,5.84,95.40,48.79,16.34,
f1_fuel_1995_12_7_3_8,7.00,1995.00,west phoenix,gas,mcf,6098744.00,1.02,1.84,1.82,1.81,
f1_fuel_1995_12_134_2_13,134.00,1995.00,hayden plant,coal,ton,298653.00,21.16,20.78,20.09,0.98,
f1_fuel_1995_12_134_2_14,134.00,1995.00,hayden plant,gas,mcf,3246.00,1.09,7.53,7.53,6.93,
f1_fuel_1995_12_134_3_1,134.00,1995.00,hunter unit no. 1,coal,ton,1356256.00,22.96,21.25,20.78,0.93,
f1_fuel_1995_12_134_3_4,134.00,1995.00,hunter unit no. 2,coal,ton,954175.00,22.87,21.57,20.78,0.94,
f1_fuel_1995_12_134_3_7,134.00,1995.00,hunter unit no. 3,coal,ton,1542322.00,22.81,21.34,20.78,0.94,
f1_fuel_1995_12_27_3_4,27.00,1995.00,killen #2 - cg&e,coal,ton,457876.00,24.28,33.48,32.20,1.40,
f1_fuel_1995_12_27_4_1,27.00,1995.00,zimmer #1 - total,coal,ton,3611882.00,24.27,24.90,24.21,1.03,
f1_fuel_1995_12_27_4_4,27.00,1995.00,zimmer #1 - cg&e,coal,ton,1689441.00,24.27,24.90,24.21,1.03,
f1_fuel_1995_12_22_0_1,22.00,1995.00,coughlin,gas,mcf,7925489.00,1.06,1.98,1.98,1.87,
f1_fuel_1995_12_75_0_1,75.00,1995.00,"m. l. kapp, ia",coal,ton,476033.00,22.96,30.83,28.87,1.34,
f1_fuel_1995_12_75_0_3,75.00,1995.00,"m. l. kapp, ia",gas,mcf,117406.00,1.02,2.83,2.83,2.77,
f1_fuel_1995_12_75_0_4,75.00,1995.00,"dubuque, ia",coal,ton,122032.00,21.895999999999997,31.43,24.71,1.44,
f1_fuel_1995_12_75_0_6,75.00,1995.00,"dubuque, ia",gas,mcf,16995.00,1.00,2.43,2.43,2.43,
f1_fuel_1995_12_75_0_7,75.00,1995.00,"lansing, ia",coal,ton,562219.00,17.18,41.78,43.00,2.43,
f1_fuel_1995_12_75_0_10,75.00,1995.00,"fox lake, mn",coal,ton,17278.00,21.985999999999997,34.25,0.00,1.56,
f1_fuel_1995_12_75_0_12,75.00,1995.00,"fox lake, mn",gas,mcf,3329261.00,1.00,1.72,1.72,1.72,
f1_fuel_1995_12_75_0_13,75.00,1995.00,"neal, ia",coal,ton,609955.00,16.98,12.03,11.98,0.71,
f1_fuel_1995_12_75_1_1,75.00,1995.00,"louisa, ia",coal,ton,108766.00,16.40,17.89,17.83,1.09,
f1_fuel_1995_12_75_1_2,75.00,1995.00,"louisa, ia",oil,bbl,11.00,5.8126739999999995,40.45,0.00,6.96,
f1_fuel_1995_12_75_1_3,75.00,1995.00,"louisa, ia",gas,mcf,6067.00,1.03,2.26,2.26,2.21,
f1_fuel_1995_12_127_0_1,127.00,1995.00,muskingum river,coal,ton,2276721.00,24.105999999999998,46.41,43.98,1.93,
f1_fuel_1995_12_127_0_4,127.00,1995.00,gavin,coal,ton,6083036.00,22.63,39.42,36.67,1.74,
f1_fuel_1995_12_127_0_7,127.00,1995.00,amos opco share,coal,ton,754935.00,25.01,39.71,38.65,1.59,
f1_fuel_1995_12_127_0_10,127.00,1995.00,amos total plant,coal,ton,4457533.00,24.82,40.52,38.57,1.63,
f1_fuel_1995_12_127_0_13,127.00,1995.00,sporn opco share,coal,ton,1585846.00,24.45,33.71,31.82,1.38,
f1_fuel_1995_12_127_0_14,127.00,1995.00,sporn opco share,oil,bbl,20363.00,5.73,33.92,28.90,5.92,
f1_fuel_1995_12_127_1_1,127.00,1995.00,cardinal-op share,coal,ton,2055611.00,24.36,41.64,41.08,1.71,
f1_fuel_1995_12_127_1_4,127.00,1995.00,cardinal total plant,coal,ton,4374484.00,24.37,39.43,38.59,1.62,
f1_fuel_1995_12_127_1_7,127.00,1995.00,sporn total plant,coal,ton,2206630.00,24.45,33.62,31.83,1.38,
f1_fuel_1995_12_127_1_8,127.00,1995.00,sporn total plant,oil,bbl,28335.00,5.73,33.92,28.90,5.92,
f1_fuel_1995_12_127_1_10,127.00,1995.00,mitchell,coal,ton,3296116.00,24.59,35.33,34.66,1.44,
f1_fuel_1995_12_39_0_3,39.00,1995.00,montville,gas,mcf,1733652.00,1.03,2.51,2.47,2.44,
f1_fuel_1995_12_39_0_6,39.00,1995.00,devon,gas,mcf,13468921.0,1.01,1.97,1.97,1.96,
f1_fuel_1995_12_39_2_1,39.00,1995.00,milstone no. 1 & 2,nuclear,gramsU,504938.00,0.00,0.00,0.00,0.00,
f1_fuel_1995_12_39_2_4,39.00,1995.00,millstone no. 3,nuclear,gramsU,713219.00,0.00,0.00,0.00,0.00,
f1_fuel_1995_12_39_2_7,39.00,1995.00,seabrook no. 1,nuclear,gramsU,54719.00,0.00,0.00,0.00,0.00,
f1_fuel_1995_12_38_0_1,38.00,1995.00,connecticut yankee,nuclear,gramsU,639400.00,0.00,0.00,0.00,0.00,
f1_fuel_1995_12_42_0_6,42.00,1995.00,f.m. tait,gas,mcf,170453.00,1.02,3.06,3.06,3.00,
f1_fuel_1995_12_42_0_10,42.00,1995.00,o.h. hutchings,coal,ton,162034.00,24.39,35.26,33.51,1.45,
f1_fuel_1995_12_42_0_12,42.00,1995.00,o.h. hutchings,gas,mcf,151808.00,1.02,4.20,4.20,4.11,
f1_fuel_1995_12_42_0_15,42.00,1995.00,o.h. hutchings,gas,mcf,8394.00,1.02,3.54,3.54,3.47,
f1_fuel_1995_12_42_1_6,42.00,1995.00,yankee st,gas,mcf,61845.00,1.02,3.30,3.30,3.23,
f1_fuel_1995_12_42_1_7,42.00,1995.00,killen,coal,ton,1520846.00,24.27,33.44,32.25,1.38,
f1_fuel_1995_12_42_1_10,42.00,1995.00,killen,coal,ton,1062970.00,24.27,33.44,32.28,1.38,
f1_fuel_1995_12_42_2_1,42.00,1995.00,j.m. stuart,coal,ton,5894250.00,23.112000000000002,34.00,33.39,1.47,
f1_fuel_1995_12_42_2_4,42.00,1995.00,j.m. stuart,coal,ton,2076576.00,23.12,34.00,33.39,1.47,
f1_fuel_1995_12_42_2_7,42.00,1995.00,east bend,coal,ton,560340.00,24.90,29.33,28.48,1.18,
f1_fuel_1995_12_42_2_10,42.00,1995.00,miami fort #7 & #8,coal,ton,893682.00,24.227999999999998,35.70,34.39,1.47,
f1_fuel_1995_12_42_2_13,42.00,1995.00,w.h. zimmer,coal,ton,1038917.00,24.27,24.92,24.21,1.03,
f1_fuel_1995_12_42_3_1,42.00,1995.00,w.c. beckjord,coal,ton,388334.00,23.79,39.96,38.40,1.68,
f1_fuel_1995_12_42_3_4,42.00,1995.00,conesville,coal,ton,200112.00,23.92,45.25,43.67,1.89,
f1_fuel_1995_12_173_2_13,173.00,1995.00,lake hubbard,gas,mcf,23420801.0,1.03,2.35,2.35,2.28,
f1_fuel_1995_12_54_0_6,54.00,1995.00,w.f. wyman unit 4,other,bbl,1689.00,0.15,16.91,17.12,2.68,
f1_fuel_1995_12_54_0_7,54.00,1995.00,new haven harbor sta,gas,mcf,172979.00,1.03,2.30,2.30,2.24,
f1_fuel_1995_12_55_0_5,55.00,1995.00,bartow,gas,mcf,7049201.00,1.04,2.13,2.13,2.05,
f1_fuel_1995_12_55_0_8,55.00,1995.00,crystal river south,coal,ton,1626420.00,24.98,45.16,45.10,1.81,
f1_fuel_1995_12_55_0_11,55.00,1995.00,crystal river north,coal,ton,3511792.00,25.11,49.81,49.12,1.98,
f1_fuel_1995_12_55_1_8,55.00,1995.00,intercession city,gas,mcf,477443.00,1.0410000000000001,2.33,2.33,2.24,
f1_fuel_1995_12_55_2_11,55.00,1995.00,avon park,gas,mcf,287612.00,1.04,2.11,2.11,2.04,
f1_fuel_1995_12_55_2_14,55.00,1995.00,higgins,gas,mcf,512944.00,1.04,2.11,2.11,2.04,
f1_fuel_1995_12_55_3_8,55.00,1995.00,university of fl,gas,mcf,2864460.00,1.04,1.74,1.74,1.68,
f1_fuel_1995_12_55_3_9,55.00,1995.00,university of fl,oil,bbl,2120.00,5.82,39.47,25.75,6.78,
f1_fuel_1995_12_127_1_13,127.00,1995.00,kammer,coal,ton,1857874.00,24.68,22.70,21.07,0.92,
f1_fuel_1995_12_31_0_1,31.00,1995.00,"conesville 1-3,5,6",coal,ton,2239518.00,23.74,32.79,30.45,1.38,
f1_fuel_1995_12_31_0_3,31.00,1995.00,"conesville 1-3,5,6",gas,mcf,940760.00,1.02,2.53,2.53,2.48,
f1_fuel_1995_12_31_0_4,31.00,1995.00,picway,coal,ton,76551.00,22.450000000000003,26.26,23.21,1.17,
f1_fuel_1995_12_31_0_7,31.00,1995.00,cones. 4,coal,ton,1313072.00,23.92,44.04,42.65,1.84,
f1_fuel_1995_12_31_0_10,31.00,1995.00,cones. 4 csp shr,coal,ton,594354.00,23.92,45.12,43.75,1.89,
f1_fuel_1995_12_62_0_1,62.00,1995.00,crist,coal,ton,1599316.00,24.573999999999998,56.84,58.23,2.31,
f1_fuel_1995_12_62_0_2,62.00,1995.00,crist,gas,mcf,889425.00,1.00,1.63,1.63,1.63,
f1_fuel_1995_12_62_0_4,62.00,1995.00,smith,coal,ton,1104409.00,23.55,35.63,35.23,1.51,
f1_fuel_1995_12_62_0_7,62.00,1995.00,scholz,coal,ton,73504.00,24.31,38.59,38.92,1.59,
f1_fuel_1995_12_62_0_10,62.00,1995.00,daniel,coal,ton,1084012.00,20.69,40.27,40.85,1.95,
f1_fuel_1995_12_62_0_13,62.00,1995.00,scherer,coal,ton,792770.00,17.264000000000003,28.99,29.49,1.68,
f1_fuel_1995_12_64_0_1,64.00,1995.00,hardee power,gas,mcf,5677.00,1.04,2.81,2.73,2.70,
f1_fuel_1995_12_67_0_1,67.00,1995.00,mt tom,coal,ton,365065.00,25.95,47.44,45.83,1.83,
f1_fuel_1995_12_74_0_1,74.00,1995.00,perry k & w,coal,ton,2550.00,23.28,29.89,26.64,1.32,
f1_fuel_1995_12_74_0_3,74.00,1995.00,perry k & w,other,,417297683.0,0.10,0.05,0.00,0.45,
f1_fuel_1995_12_74_0_4,74.00,1995.00,petersburg,coal,ton,4885754.00,22.311999999999998,22.89,22.36,1.03,
f1_fuel_1995_12_74_0_7,74.00,1995.00,e. w. stout,coal,ton,1293334.00,22.44,26.67,25.64,1.19,
f1_fuel_1995_12_74_0_10,74.00,1995.00,h. t. pritchard,coal,ton,357108.00,22.253999999999998,27.07,25.43,1.22,
f1_fuel_1995_12_74_0_14,74.00,1995.00,e. w. stout,gas,mcf,385781.00,1.01,2.15,1.53,2.14,
f1_fuel_1995_12_80_0_1,80.00,1995.00,murray gill,gas,mcf,3787839.00,0.96,1.65,1.65,1.71,
f1_fuel_1995_12_80_0_4,80.00,1995.00,gordan evans,gas,mcf,6009541.00,0.9600000000000001,1.60,1.60,1.67,
f1_fuel_1995_12_80_0_10,80.00,1995.00,la cygne no. 1,coal,ton,775722.00,17.67,14.77,15.31,0.84,
f1_fuel_1995_12_80_0_13,80.00,1995.00,la cygne no. 2,coal,ton,1566368.00,17.05,12.44,12.56,0.73,
f1_fuel_1995_12_80_1_10,80.00,1995.00,jeffrey,coal,ton,1450082.00,16.47,18.76,18.71,1.14,
f1_fuel_1995_12_87_0_2,87.00,1995.00,little gypsy,gas,mcf,37633850.0,1.04,1.98,1.98,1.91,
f1_fuel_1995_12_87_0_5,87.00,1995.00,ninemile point,gas,mcf,70033889.0,1.04,1.99,1.99,1.92,
f1_fuel_1995_12_87_0_8,87.00,1995.00,sterlington,gas,mcf,6091379.00,1.04,1.97,1.97,1.90,
f1_fuel_1995_12_87_0_11,87.00,1995.00,waterford 1 & 2,gas,mcf,23755973.0,1.04,2.31,2.31,2.23,
f1_fuel_1995_12_87_1_11,87.00,1995.00,waterford 3,nuclear,mwhth,24366881.0,3.41,1.75,0.00,0.51,
f1_fuel_1995_12_87_1_14,87.00,1995.00,buras,gas,mcf,38411.00,1.04,4.61,4.61,4.45,
f1_fuel_1995_12_98_0_1,98.00,1995.00,boswell,coal,ton,3402057.00,17.926000000000002,19.21,19.20,1.07,
f1_fuel_1995_12_98_0_4,98.00,1995.00,laskin,coal,ton,209287.00,18.35,20.70,18.34,1.13,
f1_fuel_1995_12_118_0_1,118.00,1995.00,seabr0ok,nuclear,gramsU,484965.00,0.00,0.00,0.00,0.00,
f1_fuel_1995_12_120_0_1,120.00,1995.00,black dog,coal,ton,896333.00,17.53,20.28,18.86,1.16,
f1_fuel_1995_12_120_0_2,120.00,1995.00,black dog,gas,mcf,529426.00,1.01,1.99,1.98,1.97,
f1_fuel_1995_12_120_0_4,120.00,1995.00,mn valley,coal,ton,53698.00,17.701999999999998,19.85,18.78,1.12,
f1_fuel_1995_12_120_0_5,120.00,1995.00,mn valley,gas,mcf,42215.00,1.01,1.69,1.67,1.67,
f1_fuel_1995_12_120_0_7,120.00,1995.00,wilmarth,waste,ton,194116.00,0.01,8.06,4.02,0.70,
f1_fuel_1995_12_120_0_8,120.00,1995.00,wilmarth,gas,mcf,15805.00,1.01,2.33,2.31,2.30,
f1_fuel_1995_12_120_0_10,120.00,1995.00,high bridge,coal,ton,597299.00,17.215999999999998,20.67,19.61,1.20,
f1_fuel_1995_12_120_0_11,120.00,1995.00,high bridge,gas,mcf,237253.00,1.04,1.64,1.62,1.58,
f1_fuel_1995_12_120_0_13,120.00,1995.00,riverside,coal,ton,1203716.00,17.68,20.63,19.07,1.17,
f1_fuel_1995_12_120_0_14,120.00,1995.00,riverside,gas,mcf,40130.00,1.01,2.32,2.29,2.29,
f1_fuel_1995_12_120_1_5,120.00,1995.00,pathfinder,gas,mcf,127808.00,1.00,1.58,1.57,1.58,
f1_fuel_1995_12_120_1_7,120.00,1995.00,a s king,coal,ton,1689063.00,18.40,19.40,18.26,1.05,
f1_fuel_1995_12_120_1_8,120.00,1995.00,a s king,gas,mcf,38377.00,1.02,1.35,1.32,1.32,
f1_fuel_1995_12_120_1_9,120.00,1995.00,a s king,waste,ton,12868.00,0.01,17.22,17.03,1.05,
f1_fuel_1995_12_120_1_10,120.00,1995.00,sherburne county,coal,ton,7458406.00,17.253999999999998,21.17,20.61,1.22,
f1_fuel_1995_12_120_2_2,120.00,1995.00,granite city,gas,mcf,115358.00,1.0150000000000001,1.46,1.46,1.43,
f1_fuel_1995_12_120_2_5,120.00,1995.00,key city,gas,mcf,84570.00,1.01,1.86,1.86,1.83,
f1_fuel_1995_12_120_2_8,120.00,1995.00,monticello,nuclear,gramsU,402051.00,0.12,56.48,0.00,0.46,
f1_fuel_1995_12_132_0_10,132.00,1995.00,hoot lake,coal,ton,240606.00,18.64,23.54,23.62,1.26,
f1_fuel_1995_12_120_2_14,120.00,1995.00,prairie island,nuclear,gramsU,803225.00,0.11,55.31,0.00,0.49,
f1_fuel_1995_12_120_3_2,120.00,1995.00,angus anson,gas,mcf,619411.00,1.00,1.47,1.47,1.47,
f1_fuel_1995_12_132_0_1,132.00,1995.00,coyote,coal,ton,868686.00,13.95,10.81,10.92,0.78,
f1_fuel_1995_12_132_0_4,132.00,1995.00,big stone,coal,ton,855577.00,12.18,13.82,13.46,1.14,
f1_fuel_1995_12_132_0_5,132.00,1995.00,big stone,coal,ton,254546.00,18.10,17.28,17.29,0.95,
f1_fuel_1995_12_132_0_7,132.00,1995.00,big stone,other,ton,23776.00,0.01,18.93,18.93,0.67,
f1_fuel_1995_12_132_0_8,132.00,1995.00,big stone,waste,ton,789.00,0.01,9.64,9.64,0.62,
f1_fuel_1995_12_141_0_1,141.00,1995.00,boardman,coal,ton,930346.00,17.66,20.66,20.28,1.17,
f1_fuel_1995_12_141_0_7,141.00,1995.00,beaver,gas,mcf,19233274.0,1.01,1.51,1.51,1.50,
f1_fuel_1995_12_141_0_8,141.00,1995.00,beaver,oil,bbl,2008.00,5.82,29.35,26.66,5.05,
f1_fuel_1995_12_141_0_10,141.00,1995.00,bethel,gas,mcf,14913.00,1.01,3.95,3.95,3.91,
f1_fuel_1995_12_141_0_13,141.00,1995.00,coyote springs,gas,mcf,1277903.00,1.01,1.55,1.55,1.53,
f1_fuel_1995_12_146_0_1,146.00,1995.00,schiller,coal,ton,249475.00,25.05,32.08,41.83,1.28,
f1_fuel_1995_12_146_0_3,146.00,1995.00,schiller,gas,mcf,7957.00,1.0150000000000001,2.53,3.28,2.49,
f1_fuel_1995_12_146_0_4,146.00,1995.00,merrimack,coal,ton,1075228.00,26.401999999999997,43.86,42.24,1.66,
f1_fuel_1995_12_146_0_9,146.00,1995.00,newington,gas,mcf,2239820.00,1.01,1.87,1.81,1.85,
f1_fuel_1995_12_146_1_1,146.00,1995.00,millstone #3,nuclear,gramsU,38367.00,0.00,0.00,0.00,0.00,
f1_fuel_1995_12_146_1_10,146.00,1995.00,white lake,oil,bbl,2247.00,5.66,28.73,25.71,5.08,
f1_fuel_1995_12_122_0_1,122.00,1995.00,big stone (1),coal,ton,351708.00,12.33,17.65,13.54,1.09,
f1_fuel_1995_12_122_0_2,122.00,1995.00,big stone (1),coal,ton,99525.00,17.65,13.43,18.01,1.00,
f1_fuel_1995_12_122_0_4,122.00,1995.00,coyote (1),coal,ton,247421.00,13.95,11.18,10.91,0.83,
f1_fuel_1995_12_122_0_7,122.00,1995.00,neal #4,coal,ton,218440.00,16.98,12.92,12.49,0.76,
f1_fuel_1995_12_122_0_10,122.00,1995.00,huron gt,gas,mmbtu,31217.00,1.00,1.74,1.74,1.74,
f1_fuel_1995_12_122_0_13,122.00,1995.00,yankton new,gas,mmbtu,9816.00,1.00,2.61,2.61,2.61,
f1_fuel_1995_12_122_1_10,122.00,1995.00,huron ct,gas,mmbtu,171135.00,1.00,1.77,1.77,1.77,
f1_fuel_1995_12_150_0_11,150.00,1995.00,south whidbey,oil,bbl,4244.00,5.92,30.88,0.00,5.21,
f1_fuel_1995_12_150_0_14,150.00,1995.00,whitehorn 1,oil,bbl,156.00,5.92,31.59,0.00,5.33,
f1_fuel_1995_12_150_1_8,150.00,1995.00,whitehorn 2 & 3,oil,bbl,24.00,5.92,30.96,0.00,5.23,
f1_fuel_1995_12_150_1_13,150.00,1995.00,fredonia,gas,mcf,51526.00,1.04,1.33,1.33,1.29,
f1_fuel_1995_12_150_1_14,150.00,1995.00,fredonia,oil,bbl,12.00,5.92,31.45,0.00,5.31,
f1_fuel_1995_12_151_0_1,151.00,1995.00,rochester station 3,coal,ton,163206.00,27.03,41.56,35.06,1.30,
f1_fuel_1995_12_151_0_4,151.00,1995.00,rochester station 7,coal,ton,487238.00,26.68,38.46,35.18,1.44,
f1_fuel_1995_12_151_0_8,151.00,1995.00,oswego staion 98,gas,mcf,33044.00,1.03,2.03,2.03,1.97,
f1_fuel_1995_12_151_0_13,151.00,1995.00,rochester station 9,gas,mcf,2128.00,1.02,2.79,2.79,2.75,
f1_fuel_1995_12_151_1_7,151.00,1995.00,ontario station 13,nuclear,gramsU,645817.00,0.00,24.56,1.02,0.41,
f1_fuel_1995_12_151_1_10,151.00,1995.00,scriba station 99,nuclear,gramsU,96560.00,0.00,53.96,1.27,0.48,
f1_fuel_1995_12_159_0_1,159.00,1995.00,v.c. summer,nuclear,gramsU,822119.00,0.00,30.77,0.00,0.48,
f1_fuel_1995_12_159_0_4,159.00,1995.00,urquhart,coal,ton,478743.00,25.733999999999998,40.93,40.04,1.59,
f1_fuel_1995_12_159_0_5,159.00,1995.00,urquhart,gas,mcf,2589936.00,1.02,1.59,1.59,1.55,
f1_fuel_1995_12_159_0_10,159.00,1995.00,wateree,coal,ton,1574751.00,25.44,39.73,39.64,1.56,
f1_fuel_1995_12_159_0_13,159.00,1995.00,mcmeekin,coal,ton,553744.00,25.73,42.06,40.49,1.64,
f1_fuel_1995_12_159_1_1,159.00,1995.00,canadys,coal,ton,789638.00,25.56,41.19,40.81,1.61,
f1_fuel_1995_12_159_1_2,159.00,1995.00,canadys,gas,mcf,2384682.00,1.02,1.63,1.63,1.60,
f1_fuel_1995_12_159_1_5,159.00,1995.00,parr,gas,mcf,205179.00,1.02,1.92,1.92,1.88,
f1_fuel_1995_12_159_2_14,159.00,1995.00,burton combined,gas,mcf,63637.00,1.03,1.95,1.95,1.90,
f1_fuel_1995_12_159_2_15,159.00,1995.00,burton combined,oil,bbl,179.00,5.83,33.40,0.00,5.73,
f1_fuel_1995_12_159_3_14,159.00,1995.00,urquhart combined,gas,mcf,100657.00,1.03,1.87,1.87,1.82,
f1_fuel_1995_12_159_4_2,159.00,1995.00,canadys peaking unit,gas,mcf,14986.00,1.02,2.04,2.04,1.99,
f1_fuel_1995_12_159_4_11,159.00,1995.00,coit combined,gas,mcf,86703.00,1.02,1.93,1.93,1.89,
f1_fuel_1995_12_159_4_12,159.00,1995.00,coit combined,oil,bbl,161.00,5.80,41.47,0.00,7.15,
f1_fuel_1995_12_159_5_5,159.00,1995.00,williams combined,gas,mcf,128180.00,1.03,1.90,1.90,1.85,
f1_fuel_1995_12_159_5_8,159.00,1995.00,hagood,gas,mcf,457755.00,1.02,2.09,2.09,2.04,
f1_fuel_1995_12_159_6_2,159.00,1995.00,faber place peaking,gas,mcf,8794.00,1.02,3.57,3.57,3.49,
f1_fuel_1995_12_161_0_1,161.00,1995.00,redondo beach,gas,mcf,23231101.0,1.04,2.33,2.33,2.25,
f1_fuel_1995_12_161_0_4,161.00,1995.00,huntington beach,gas,mcf,10130278.0,1.02,2.24,2.24,2.21,
f1_fuel_1995_12_161_0_7,161.00,1995.00,mandalay,gas,mcf,9999737.00,1.0579999999999998,2.31,2.31,2.18,
f1_fuel_1995_12_161_0_10,161.00,1995.00,ormond beach,gas,mcf,18868884.0,1.0410000000000001,2.37,2.37,2.28,
f1_fuel_1995_12_161_0_13,161.00,1995.00,etiwanda,gas,mcf,14987031.0,1.02,2.33,2.33,2.29,
f1_fuel_1995_12_161_1_1,161.00,1995.00,mohave,coal,ton,2643632.00,21.76,27.16,0.00,1.25,
f1_fuel_1995_12_161_1_2,161.00,1995.00,mohave,gas,mcf,984286.00,1.03,2.22,2.22,2.16,
f1_fuel_1995_12_161_1_4,161.00,1995.00,four corners,coal,ton,2797091.00,17.733999999999998,22.00,0.00,1.24,
f1_fuel_1995_12_161_1_5,161.00,1995.00,four corners,gas,mcf,120598.00,1.08,3.33,3.33,3.09,
f1_fuel_1995_12_161_1_7,161.00,1995.00,alamitos,gas,mcf,50786958.0,1.01,2.31,2.31,2.28,
f1_fuel_1995_12_161_1_10,161.00,1995.00,el segundo,gas,mcf,19333810.0,1.06,2.35,2.35,2.23,
f1_fuel_1995_12_161_1_13,161.00,1995.00,highgrove,gas,mcf,1358.00,1.02,2.28,2.28,2.23,
f1_fuel_1995_12_161_2_1,161.00,1995.00,san bernardino,gas,mcf,738863.00,1.02,2.15,2.15,2.10,
f1_fuel_1995_12_161_2_7,161.00,1995.00,san onofre2&3,nuclear,gramsU,1965100.00,59.71,26.92,26.92,0.45,
f1_fuel_1995_12_161_2_10,161.00,1995.00,palo verde,nuclear,gramsU,669600.00,66.72,27.65,27.65,0.41,
f1_fuel_1995_12_161_2_13,161.00,1995.00,cool water,gas,mcf,4657363.00,1.05,1.77,1.77,1.68,
f1_fuel_1995_12_161_3_1,161.00,1995.00,long beach,gas,mcf,1529524.00,1.02,2.28,2.28,2.23,
f1_fuel_1995_12_161_3_4,161.00,1995.00,huntington beach,gas,mcf,67154.00,1.01,2.17,2.17,2.15,
f1_fuel_1995_12_161_3_5,161.00,1995.00,huntington beach,oil,bbl,39.00,5.333328000000001,35.85,0.00,6.72,
f1_fuel_1995_12_161_3_8,161.00,1995.00,mandalay,oil,bbl,4138.00,5.30,27.95,0.00,5.28,
f1_fuel_1995_12_161_3_10,161.00,1995.00,etiwanda,gas,mcf,63495.00,1.01,2.27,2.27,2.25,
f1_fuel_1995_12_161_3_13,161.00,1995.00,alamitos,gas,mcf,69252.00,1.01,2.18,2.18,2.15,
f1_fuel_1995_12_161_3_14,161.00,1995.00,alamitos,oil,bbl,2244.00,5.34,30.84,0.00,5.77,
f1_fuel_1995_12_161_4_1,161.00,1995.00,cool water,gas,mcf,7948460.00,1.05,1.69,1.69,1.62,
f1_fuel_1995_12_161_4_4,161.00,1995.00,ellwood,gas,mcf,6019.00,1.14,2.55,2.55,2.23,
f1_fuel_1995_12_163_0_1,163.00,1995.00,a.b brown station,coal,ton,1139475.00,22.97,36.31,36.83,1.58,
f1_fuel_1995_12_163_0_2,163.00,1995.00,a.b brown station,gas,mcf,103156.00,1.02,2.45,2.45,2.42,
f1_fuel_1995_12_163_0_4,163.00,1995.00,f.b culley station,coal,ton,1023330.00,22.18,26.45,25.76,1.19,
f1_fuel_1995_12_163_0_5,163.00,1995.00,f.b culley station,gas,mcf,26895.00,1.02,2.76,2.76,2.69,
f1_fuel_1995_12_163_0_7,163.00,1995.00,warrick unit #4,coal,ton,472155.00,22.93,26.45,23.52,1.19,
f1_fuel_1995_12_163_0_8,163.00,1995.00,warrick unit #4,gas,mcf,8947.00,1.02,2.76,2.76,2.69,
f1_fuel_1995_12_163_0_10,163.00,1995.00,a.b. brown turbine,gas,mcf,153437.00,1.02,2.28,2.28,2.23,
